item_id,item_material,item_num,item_length,item_width,item_,order
651,QKQ-0215S,1,515,172.5,order,18
652,XMJQ-0218S,1,279.5,298,order,18
653,QKQ-0215S,1,2227,915,order,66
654,NMYH-0218S,1,312,397,order,310
655,QKQ-0218S,1,746,377.5,order,262
656,QKQ-0215S,1,388,158,order,122
657,QKQ-0218S,1,465,269,order,356
658,QKQ-0218S,1,626,164.5,order,264
659,QKQ-0218S,1,538,201.5,order,354
660,QKQ-0218S,1,332,374,order,407
661,QKQ-0218S,1,648,362.5,order,410
662,QKQ-0215S,1,649,52.5,order,410
663,NMYH-0218S,1,2201,428,order,405
664,NMYH-0218S,1,1038,130.5,order,92
665,NMYH-0218S,1,2338,257,order,89
666,QKQ-0218S,1,587,248,order,18
667,XMJQ-0215S,1,471,52.5,order,322
668,NMYH-0218S,1,821,479,order,292
669,QKQ-0218S,1,676,469,order,312
670,QKQ-0215S,1,238,118,order,264
671,QKQ-0215S,1,488,118,order,293
672,YHXM-0225S,1,1786,348,order,121
673,QKQ-0218S,1,377,48,order,127
674,NMYH-0218S,1,512,58,order,89
675,QKQ-0218S,1,2298,348,order,410
676,QKQ-0218S,1,561,745.5,order,409
677,QKQ-0218S,1,2084,370,order,293
678,NMYH-0218S,1,2366,78,order,91
679,QKQ-0215S,1,380,764,order,374
680,QKQ-0215S,1,604,442,order,40
681,QKQ-0218S,1,498,530,order,122
682,NBSY-0218S,1,2360,396,order,313
683,QKQ-0215S,1,568.3,439,order,317
684,NMYH-0218S,1,1616,330,order,403
685,QKQ-0218S,1,645,228.5,order,215
686,5-0218S,1,837.5,405,order,88
687,QKQ-0218S,1,472,307,order,396
688,YMH-0218SD,1,1097.5,428.5,order,110
689,5-0218S,1,598.5,141.5,order,304
690,QKQ-0218SD,1,2211,529,order,120
691,CBZP-0218S,1,209,357.5,order,262
692,QKQ-0218SD,1,1058,380,order,312
693,QKQ-0215S,1,509,212.5,order,40
694,QKQ-0218S,1,1432,329,order,410
695,YHXM-0218S,1,295,357.5,order,367
696,QKQ-0215S,1,2396,950,order,303
697,NMYH-0218S,1,403,358,order,91
698,QKQ-0218S,1,571,538,order,305
699,NMYH-0218S,1,428,429,order,405
700,QKQ-0215S,1,388,158,order,66
701,QKQ-0215S,1,338,78,order,262
702,QKQ-0218S,1,410,378,order,116
703,QKQ-0218S,1,951,380,order,40
704,XMJQ-0218S,1,1171,698,order,322
705,QKQ-0218SD,1,1008,98,order,122
706,NMYH-0218S,1,356,58,order,355
708,NMYH-0218S,1,602,408,order,94
709,QKQ-0215S,1,438,118,order,127
710,NMYH-0215S,1,645.5,570,order,95
711,QKQ-0218S,1,830,195,order,66
712,NMYH-0218S,1,2198,396,order,310
713,QKQ-0218S,1,835.5,242,order,1
714,QKQ-0218SD,1,2337,389.7,order,120
715,NMYH-0218S,1,380,559,order,293
716,QKQ-0218S,1,721,400,order,1
717,QKQ-0218SD,1,2011,58,order,40
718,NMYH-0218S,1,1048,58,order,354
719,NMYH-0218S,1,562,319,order,302
721,QKQ-0218S,1,526,553,order,304
722,QKQ-0218S,1,1485,279,order,409
724,QKQ-0215S,1,2206,854,order,127
725,XMJQ-0218S,1,1587,557,order,322
726,5-0218S,1,757.5,394.5,order,263
727,QKQ-0218S,1,769,258,order,263
728,QKQ-0218S,1,992,944.5,order,122
729,QKQ-0218S,1,367,58,order,353
730,QKQ-0218S,1,706,310,order,410
731,QKQ-0218SD,1,1698,98,order,304
732,QKQ-0225S,1,734,647.5,order,40
733,QKQ-0218S,1,880,557,order,305
734,5-0218S,1,384,395,order,304
735,NMYH-0218S,1,503,580,order,108
736,XXB-0215S,1,388,158,order,95
737,QKQ-0218S,1,534.5,333.5,order,309
738,QKQ-0218SD,1,823,58,order,120
739,QKQ-0215S,1,388,158,order,120
740,XXB-0215S,1,256,132.5,order,95
741,QKQ-0218S,1,2338,480,order,1
742,084-0215S,1,359.5,92.5,order,34
743,QKQ-0218S,1,148,358,order,262
744,QKQ-0218S,1,393,205,order,125
745,NMYH-0218S,1,478,480,order,293
746,QKQ-0218S,1,375.1,308,order,311
747,5-0218S,1,894,396.5,order,262
748,QKQ-0218SD,1,368,58,order,318
749,QKQ-0215S,1,288,158,order,320
750,QKQ-0218S,1,446.5,510,order,66
751,QKQ-0218S,1,769,258,order,263
752,QKQ-0218S,1,2034,423.5,order,122
753,NMYH-0218S,1,319,297,order,354
754,084-0218S,1,698,38,order,34
755,QKQ-0218S,1,442,399,order,40
756,NMYH-0218S,1,2398,58,order,292
757,QKQ-0218S,1,1773,293,order,47
758,QKQ-0218S,1,498.5,350,order,318
759,QKQ-0218S,1,248,340,order,237
760,XXB-0218S,1,1494.5,394,order,57
761,QKQ-0218S,1,462,379,order,267
762,QKQ-0218S,1,644,228.5,order,215
763,NMYH-0218S,1,1998,580,order,109
764,QKQ-0218S,1,415,273,order,120
765,NMYH-0218S,1,832,330.5,order,92
766,QKQ-0218S,1,1061,98,order,1
767,QKQ-0218S,1,1563,530,order,66
768,QKQ-0218S,1,395,48,order,53
769,NJHL-0218S,1,242,277.5,order,304
770,QKQ-0218S,1,2198,530,order,312
771,QKQ-0218S,1,952,468.5,order,318
772,QKQ-0218S,1,724,585,order,374
773,QKQ-0215S,1,447,92.5,order,267
774,QKQ-0218S,1,380,478,order,304
775,QKQ-0218S,1,494.5,420,order,292
776,QSYM-0218SD,1,2418,58,order,237
777,QKQ-0218S,1,761.9,308,order,311
778,QKQ-0218SD,1,363.5,508,order,120
779,NMYH-0218S,1,358,410,order,301
780,QKQ-0218S,1,494,198,order,18
781,QKQ-0215S,1,438,158,order,96
782,QKQ-0215S,1,338,198,order,215
783,NMYH-0218S,1,961,402,order,310
784,QKQ-0218S,1,706,359.5,order,40
785,JH-0218S,1,751,233,order,120
786,084-0218S,1,2198,38,order,34
787,QKQ-0218S,1,979.5,378,order,262
788,XXB-0215S,1,257,439,order,95
789,5-0218S,1,505,311,order,94
790,QKQ-0218S,1,2398,721,order,120
791,NMYH-0218S,1,438,580,order,110
792,NMYH-0218S,1,768,360,order,57
793,NMYH-0218S,1,1998,580,order,108
794,QKQ-0215S,1,758,132.5,order,66
795,NMYH-0218S,1,416,395,order,404
796,NMYH-0218S,1,721,58,order,293
797,QKQ-0218S,1,557,335,order,39
798,QKQ-0218SD,1,1693,58,order,39
799,MNH-0218S,1,315,432.5,order,99
800,QKQ-0218S,1,834,382.3,order,409
801,QKQ-0215S,1,573,172.5,order,215
802,NMYH-0218S,1,261,58,order,90
803,QKQ-0218S,1,648,362.5,order,410
804,5-0218S,1,2212,421.5,order,91
805,NMYH-0218S,1,277,38,order,308
806,PKQL-0418S,1,702.5,504,order,396
807,QKQ-0215S,1,2301,341,order,261
808,QKQ-0218S,1,351,762,order,304
809,QKQ-0218S,1,706,359.5,order,40
810,QKQ-0218S,1,504.5,377.5,order,125
811,NMYH-0218S,1,2133,560,order,292
812,QKQ-0215S,1,510,389,order,40
813,QKQ-0218S,1,762,58,order,409
814,NMYH-0218S,1,586,346,order,194
815,QKQ-0218S,1,880,38,order,305
816,YGKQ-0418SD,1,2426,577,order,404
817,NMYH-0218S,1,721,58,order,293
818,QKQ-0218S,1,758,243,order,1
819,QKQ-0218S,1,376,359,order,237
820,QKQ-0218S,1,557,335,order,39
821,QKQ-0218S,1,361,356,order,408
822,QKQ-0218S,1,408,557,order,127
823,QKQ-0218S,1,915,58,order,66
824,QKQ-0218S,1,641,283.5,order,1
825,QKQ-0218S,1,282,287,order,45
826,084-0215S,1,488,78,order,330
827,NMYH-0215S,1,2281,419,order,403
828,QKQ-0218SD,1,2058,78,order,120
829,QKQ-0215S,1,783,706,order,410
830,QKQ-0218S,1,562,479,order,1
831,QKQ-0215S,1,901,613,order,99
832,XMJQ-0218S,1,1846,558,order,322
833,QKQ-0218S,1,462,360,order,267
834,NBSY-0225S,1,2398,398,order,313
835,QKQ-0218S,1,706,310,order,410
836,084-0215S,1,322,489,order,330
837,NMYH-0215S,1,449.5,452,order,93
838,YW1-0218S,1,2398,38,order,66
839,QKQ-0218SD,1,762.5,508,order,120
840,QKQ-0215S,1,288,78,order,121
841,QKQ-0218S,1,229.5,278,order,264
842,QKQ-0218S,1,961.5,762,order,99
843,QKQ-0218SD,1,2069,420,order,292
844,QKQ-0215S,1,545,92.5,order,264
845,QKQ-0218S,1,772,360,order,237
846,QKQ-0218SD,1,881,579,order,46
847,QKQ-0215S,1,338,158,order,125
848,QKQ-0218SD,1,812,58,order,122
849,QKQ-0218SD,1,578,58,order,322
850,QKQ-0218S,1,653,506,order,120
851,NMYH-0218S,1,748,58,order,90
852,QKQ-0215S,1,341,132.5,order,40
853,NMYH-0218S,1,1057,297,order,307
854,XXB-0218S,1,834.5,394,order,57
855,QKQ-0218S,1,395,48,order,53
856,QKQ-0218S,1,2018,518,order,304
858,QKQ-0218S,1,442,399,order,40
859,YW1-0218S,1,2398,38,order,66
860,XMJQ-0215S,1,901.5,960,order,18
861,QKQ-0218SD,1,2368,580,order,46
862,NJHL-0218SD,1,261,530,order,312
863,QKQ-0218SD,1,461,308,order,317
864,QKQ-0218S,1,408,58,order,127
865,QKQ-0218S,1,351,362,order,304
866,NMYH-0218S,1,798,38,order,291
867,QKQ-0218S,1,1432,58,order,410
868,5-0218S,1,2034,495,order,34
869,QKQ-0218S,1,853,536,order,127
870,QKQ-0215S,1,438,78,order,321
871,CBZP-0218S,1,533,129.5,order,322
872,NJHL-0218S,1,762,297,order,304
873,YGKQ-0418S,1,1995,447,order,405
874,QKQ-0215S,1,316,339,order,262
875,QKQ-0218S,1,301.5,558,order,322
876,QKQ-0215S,1,388,158,order,120
877,QKQ-0218S,1,1984,383.5,order,301
878,QKQ-0218S,1,728,380,order,374
879,YGKQ-0418SD,1,444.5,406.5,order,405
880,XMJQ-0218S,1,960,58,order,18
881,5-0218S,1,1672.5,365,order,304
882,QKQ-0218S,1,676,58,order,312
883,QKQ-0218S,1,978,380,order,304
884,NMYH-0218S,1,336,259.5,order,354
885,QKQ-0218S,1,562,340,order,237
886,NMYH-0218S,1,371,360,order,57
887,QKQ-0218S,1,853,536,order,127
889,QKQ-0215S,1,901,348,order,99
890,XXB-0215S,1,338,118,order,182
891,QKQ-0218S,1,512,257,order,120
892,NMYH-0218S,1,498.5,580,order,109
893,NMYH-0218S,1,870,558,order,109
894,QKQ-0218S,1,497,530,order,122
895,5-0218S,1,2212,421.5,order,91
896,NMYH-0218S,1,2398,380,order,57
897,YMH-0218SD,1,831,428.5,order,110
898,QKQ-0218S,1,1518,380,order,267
899,CGS-0218S,1,931,452.5,order,403
900,QKQ-0218SD,1,762.5,455,order,120
901,QKQ-0215S,1,291,132.5,order,96
902,QKQ-0215S,1,321.5,638,order,40
903,QKQ-0215S,1,714,289,order,320
904,QKQ-0215S,1,488,118,order,293
905,QKQ-0215S,1,304,92.5,order,293
906,QKQ-0218S,1,301.5,296,order,374
907,NMYH-0218S,1,2341,280,order,308
908,YGKQ-0418SD,1,2426,474,order,404
909,QKQ-0218S,1,2324,526,order,66
910,QKQ-0218S,1,395,48,order,66
911,QKQ-0218SD,1,380,58,order,322
912,QKQ-0218S,1,947,367.5,order,40
913,QKQ-0215S,1,563,172.5,order,215
914,QKQ-0218S,1,1978,38,order,407
915,QKQ-0218S,1,962,647,order,262
916,YGKQ-0418SD,1,2284.5,406.5,order,405
917,NMYH-0218S,1,451,310,order,93
918,QKQ-0215S,1,2001,362,order,125
919,QKQ-0215S,1,384.5,52.5,order,121
920,NMYH-0218S,1,762,58,order,57
921,NMYH-0218S,1,768,360,order,57
922,QKQ-0218SD,1,2363,58,order,127
923,YMH-0218SD,1,2439,445,order,108
924,XMJQ-0218S,1,698,297,order,322
925,JH-0218S,1,450,58,order,120
926,JH-0218S,1,1722,279,order,310
927,QKQ-0218S,1,1408,496,order,312
928,QKQ-0215S,1,1983,970,order,214
929,QKQ-0218S,1,467,133,order,214
930,NJHL-0218SD,1,261,297,order,312
931,QKQ-0215S,1,305,489,order,293
932,5-0218S,1,708,311,order,94
933,QKQ-0218S,1,447,379,order,304
934,QKQ-0218S,1,851,374,order,240
935,QKQ-0218S,1,2334,468,order,303
936,5-0218S,1,387,128.5,order,262
937,NMYH-0225S,1,828,448,order,405
938,QKQ-0218S,1,835.5,242,order,1
939,QKQ-0218SD,1,397,78,order,262
940,LMW-0218S,1,749,508,order,191
941,QKQ-0218S,1,709,203.5,order,122
942,PSHL-0418S,1,593,194.5,order,182
943,QKQ-0218S,1,345,423,order,116
944,NMYH-0218S,1,578,298,order,354
945,QKQ-0218S,1,2303,558,order,127
946,QKQ-0218S,1,880,330,order,410
947,NMYH-0218S,1,762,497,order,291
948,QKQ-0218S,1,815,434.3,order,310
949,QKQ-0218S,1,562,741,order,40
950,KLXQ-0218S,1,589.5,128,order,312
951,XMJQ-0218S,1,1846,558,order,322
952,QKQ-0218S,1,442,399,order,40
953,084-0218S,1,474.5,538,order,34
954,QKQ-0218S,1,755,358,order,262
955,PSH-0418S,1,600,383,order,181
956,QKQ-0218S,1,2438,38,order,410
957,NMYH-0218S,1,1037,467,order,307
958,NMYH-0218S,1,721,540,order,293
959,QKQ-0218S,1,707,379,order,40
960,QKQ-0215S,1,472,92.5,order,354
961,JH-0215S,1,550.5,450,order,120
962,QKQ-0215S,1,574,339,order,215
963,QKQ-0218SD,1,2098,58,order,125
964,YGKQ-0418SD,1,2426,456.5,order,404
965,YHXM-0215S,1,295,676,order,367
966,QKQ-0218SD,1,2058,58,order,122
967,QKQ-0215S,1,288,78,order,121
968,QKQ-0218S,1,949,538,order,303
969,QKQ-0218S,1,754,431.8,order,1
970,MNH-0218S,1,1001,715,order,99
971,QKQ-0218S,1,395,58,order,100
972,QKQ-0218S,1,2398,398,order,261
973,QKQ-0218S,1,281,273,order,47
974,QKQ-0218S,1,511,218,order,120
975,NMYH-0218S,1,739,360,order,355
976,NMYH-0218S,1,578,280,order,354
977,QKQ-0218S,1,2398,558,order,303
978,NMYH-0218S,1,1056,277.5,order,307
979,NMYH-0218S,1,570,58,order,95
980,QKQ-0218S,1,1002,311,order,43
981,NMYH-0218S,1,191,297,order,354
982,QKQ-0215S,1,238,198,order,18
983,PKQL-0418S,1,595,319.5,order,99
984,NMYH-0215S,1,898,698,order,302
985,XXB-0215S,1,513,92.5,order,182
986,QKQ-0218S,1,331,355,order,407
987,5-0218S,1,837.5,405,order,88
988,QKQ-0218SD,1,523,58,order,319
989,084-0215S,1,2001,971,order,34
991,NMYH-0218S,1,579,38,order,292
992,QKQ-0218S,1,480,407,order,127
993,QKQ-0215S,1,1991,480,order,127
994,NMYH-0218S,1,1998,580,order,108
995,NMYH-0218S,1,898,577,order,302
996,QKQ-0218S,1,754,431.8,order,1
997,QKQ-0218SD,1,1058,380,order,312
998,YW10-0218S,1,1198,298,order,97
999,QKQ-0218S,1,441.5,148.5,order,121
1000,QKQ-0215S,1,438,118,order,127
1001,QKQ-0215S,1,438,118,order,267
1002,QKQ-0218S,1,410,378,order,116
1003,NMYH-0218S,1,712,242,order,90
1004,QKQ-0218S,1,875,238,order,1
1005,QKQ-0218S,1,1730,316,order,374
1006,NMYH-0218S,1,730,497,order,95
1007,QKQ-0218S,1,762,357,order,408
1008,QKQ-0215S,1,506,172.5,order,18
1009,QKQ-0218S,1,760,58,order,237
1010,QKQ-0218S,1,759,340,order,237
1011,QKQ-0218S,1,415,48,order,122
1012,QKQ-0218SD,1,923,298,order,312
1013,QKQ-0218S,1,805,298,order,304
1014,QKQ-0218S,1,1044,545,order,305
1015,QKQ-0218S,1,2098,945,order,122
1016,QKQ-0218SD,1,442,379,order,312
1017,NMYH-0218S,1,318,277.5,order,354
1018,QKQ-0218S,1,678,38,order,1
1019,QKQ-0225S,1,734,497,order,408
1021,QKQ-0218S,1,281,278,order,47
1022,NMYH-0218S,1,2160,58,order,310
1023,NMYH-0218S,1,2048,430,order,301
1024,QKQ-0215S,1,715,289,order,320
1025,YW10-0218S,1,912,297,order,97
1026,QKQ-0218SD,1,2403,578,order,38
1027,QKQ-0215S,1,388,78,order,304
1028,NMYH-0218S,1,685.4,259.5,order,354
1029,QKQ-0218S,1,1828,38,order,45
1030,QKQ-0218S,1,1203,425.5,order,322
1031,QKQ-0218SD,1,970,562,order,214
1032,QKQ-0218SD,1,1018,58,order,262
1033,QKQ-0218S,1,480,378,order,120
1034,QKQ-0215S,1,488,78,order,120
1035,JH-0218S,1,622,507,order,120
1036,NMYH-0218S,1,734,38,order,403
1037,5-0218S,1,2212,423,order,91
1038,NMYH-0218S,1,1201,1057,order,307
1039,XXB-0218S,1,456,296.5,order,95
1040,QKQ-0218S,1,102,58,order,312
1041,QKQ-0215S,1,338,158,order,125
1042,QKQ-0218S,1,615.5,369.3,order,409
1043,NMYH-0218S,1,191,686,order,354
1044,QKQ-0218SD,1,2383,58,order,127
1045,JH-0218S,1,548,58,order,120
1046,FMB-0215S,1,1385.5,1069,order,410
1047,LMW-0218S,1,749,508,order,191
1048,XMJQ-0218S,1,980,328,order,18
1049,QKQ-0215S,1,288,158,order,18
1050,QKQ-0215S,1,438,78,order,321
1051,QKQ-0218S,1,397,415,order,122
1052,XXB-0215S,1,514,339,order,182
1053,QKQ-0218S,1,2388,258,order,120
1055,XXB-0215S,1,364,339,order,182
1056,NMYH-0218S,1,1002,548,order,404
1057,CBZP-0218S,1,1525,258,order,263
1058,QKQ-0218SD,1,1978,78,order,264
1059,NMYH-0218S,1,837,560,order,110
1060,XMJQ-0218S,1,261.5,278,order,18
1061,NMYH-0218S,1,1061,1031,order,91
1062,QKQ-0218S,1,915,525,order,66
1063,NMYH-0218S,1,519.5,397,order,309
1064,NMYH-0218S,1,685,38,order,354
1065,QKQ-0215S,1,327,442,order,40
1066,QKQ-0218S,1,762,276,order,264
1067,QKQ-0218S,1,744.5,276,order,409
1068,QKQ-0218SD,1,2211,98,order,122
1069,NMYH-0218S,1,422,329,order,403
1070,QKQ-0215S,1,564,339,order,215
1071,5-0218S,1,493.5,495,order,262
1072,QKQ-0218S,1,467,58,order,214
1073,QKQ-0215S,1,800.5,449,order,322
1074,NMYH-0218S,1,838,560,order,110
1075,QKQ-0215S,1,323,52.5,order,263
1076,QKQ-0218SD,1,397,58,order,261
1077,CGS-0218S,1,931,453,order,403
1078,QKQ-0215S,1,2001,893,order,125
1079,QKQ-0218S,1,1491,98,order,1
1080,QKQ-0218S,1,2358,523,order,100
1081,QKQ-0215S,1,321.5,566,order,40
1082,QKQ-0215S,1,305,489,order,293
1083,QKQ-0215S,1,438,118,order,267
1084,5-0218S,1,931,545,order,89
1085,NMYH-0218S,1,2078,58,order,310
1086,XXB-0218S,1,659,296.5,order,95
1087,QKQ-0218S,1,834,38,order,1
1088,QKQ-0218S,1,380,147,order,374
1089,QKQ-0218S,1,711,53,order,304
1090,NMYH-0218S,1,698,280,order,310
1091,QKQ-0218S,1,367,244,order,353
1092,QKQ-0218S,1,383,538,order,322
1093,QKQ-0215S,1,338,198,order,215
1094,NMYH-0218S,1,2338,330,order,88
1095,QKQ-0218S,1,422,510,order,122
1096,5-0218S,1,931,545,order,89
1097,QKQ-0215S,1,438,118,order,267
1098,QKQ-0218S,1,348,58,order,99
1099,NMYH-0218S,1,871,58,order,108
1100,YDBS-0215S,1,1612,928,order,261
1101,QKQ-0215S,1,298,78,order,367
1102,QKQ-0218SD,1,881,579,order,46
1103,QKQ-0215S,1,488,118,order,293
1104,NMYH-0218S,1,602,408,order,94
1105,QKQ-0218S,1,851,58,order,240
1106,NMYH-0218S,1,730,497,order,95
1107,NMYH-0218S,1,721,559,order,293
1108,QKQ-0218S,1,376,58,order,237
1109,NMYH-0218S,1,684,368,order,354
1110,QKQ-0218S,1,961.5,397,order,99
1111,QKQ-0218S,1,1491,98,order,1
1112,QKQ-0215S,1,649,52.5,order,410
1113,QKQ-0218S,1,447,379,order,304
1114,JH-0218S,1,474,232,order,120
1115,NMYH-0218S,1,2179,358,order,91
1116,QKQ-0225S,1,734,647.5,order,40
1117,NMYH-0218S,1,666,232.4,order,308
1118,QKQ-0218S,1,918,310,order,318
1119,QSYM-0218S,1,342,555,order,237
1120,QKQ-0215S,1,488,118,order,293
1121,QKQ-0218S,1,1376,348,order,353
1122,QKQ-0218S,1,2438,38,order,410
1123,QKQ-0218S,1,1108,58,order,125
1124,NMYH-0218S,1,821,540,order,292
1125,NMYH-0218S,1,402,58,order,95
1126,QKQ-0218S,1,296,378,order,261
1127,QKQ-0218S,1,432,445,order,125
1128,MNH-0215S,1,338,78,order,405
1129,NMYH-0218S,1,724,428,order,95
1130,QKQ-0218S,1,337,479,order,1
1131,QKQ-0218S,1,218,133,order,214
1132,NMYH-0218S,1,747,410,order,301
1133,QKQ-0218S,1,361,356,order,408
1134,QKQ-0218S,1,982,557,order,322
1135,YMH-0218SD,1,2434.5,445,order,109
1136,QKQ-0218S,1,758,304,order,1
1137,5-0218S,1,881,370,order,90
1139,QKQ-0218S,1,744.5,259.5,order,409
1140,QKQ-0218S,1,2398,380,order,261
1141,QKQ-0218SD,1,803,58,order,319
1142,QKQ-0218SD,1,599,58,order,319
1143,QKQ-0218S,1,480,378,order,125
1144,QKQ-0218S,1,752,277.5,order,122
1145,QKQ-0218S,1,282,292,order,47
1146,QKQ-0215S,1,192,771,order,320
1147,QKQ-0215S,1,488,78,order,120
1148,PSH-0418S,1,924.5,438,order,183
1149,QKQ-0218SD,1,315,480.5,order,312
1150,QKQ-0218S,1,278,398,order,120
1151,QKQ-0218S,1,240,58,order,120
1152,QKQ-0218S,1,336,460,order,1
1154,QKQ-0215S,1,114.5,848,order,321
1155,QKQ-0218S,1,338.5,303,order,410
1156,QKQ-0218S,1,1108,528,order,125
1157,QKQ-0218S,1,552,379,order,374
1158,QKQ-0218S,1,881,58,order,46
1159,QKQ-0215S,1,2201,762,order,409
1160,QKQ-0218S,1,360,58,order,125
1161,QKQ-0218S,1,999,292.5,order,43
1162,5-0218S,1,2212,545,order,91
1163,QKQ-0218S,1,669,171.5,order,300
1164,QKQ-0218S,1,1159,347,order,311
1165,QKQ-0218S,1,2368,148,order,374
1166,QKQ-0218S,1,412,58,order,53
1167,MNH-0218S,1,715,432.5,order,99
1168,QKQ-0218S,1,2388,258,order,120
1169,QKQ-0218S,1,676,295,order,302
1170,YMH-0218SD,1,2434.5,445,order,109
1171,NMYH-0218S,1,2398,549,order,404
1172,QKQ-0218S,1,891,58,order,316
1173,NMYH-0218S,1,548,58,order,89
1174,QKQ-0218SD,1,807,386,order,100
1175,YW10-0218S,1,793,277.5,order,97
1176,NMYH-0215S,1,694.5,603,order,94
1177,QKQ-0218S,1,2303,557.8,order,127
1178,QKQ-0215S,1,238,198,order,18
1179,NMYH-0218S,1,721,460,order,293
1180,QKQ-0218S,1,787,58,order,120
1182,QKQ-0218S,1,762,357,order,408
1183,QKQ-0215S,1,414,289,order,18
1184,QKQ-0218S,1,2098,530,order,122
1185,ZYF-0218S,1,392,214.5,order,40
1186,NMYH-0218S,1,832,350,order,92
1187,NMYH-0218S,1,832,350,order,92
1188,QKQ-0218S,1,721,835.5,order,1
1189,XXB-0218S,1,456,296.5,order,95
1190,NMYH-0218S,1,468,330,order,93
1191,QKQ-0218S,1,408,538,order,127
1192,NMYH-0218S,1,349,58,order,88
1193,QKQ-0218S,1,783,329,order,410
1194,084-0215S,1,398,118,order,34
1195,NMYH-0218S,1,868,58,order,92
1196,QKQ-0218S,1,721,431,order,1
1197,QKQ-0218SD,1,1713,58,order,39
1198,QKQ-0218S,1,1813,38,order,47
1199,NMYH-0218S,1,362,479,order,293
1200,XXB-0218S,1,834.5,394,order,57
1201,QKQ-0218S,1,262,377,order,261
1202,NMYH-0218S,1,923,58,order,404
1203,5-0218S,1,981,469.5,order,93
1204,NMYH-0218S,1,992,397,order,309
1205,NMYH-0218S,1,647,378,order,309
1206,NMYH-0218S,1,1410,538,order,354
1207,NMYH-0218S,1,2160,375,order,310
1208,QKQ-0218S,1,914,707,order,40
1209,QKQ-0218S,1,366,223,order,353
1210,QKQ-0215S,1,438,78,order,317
1211,JH-0218S,1,450,377,order,120
1212,NMYH-0218S,1,2338,330,order,88
1213,NMYH-0218S,1,1002,58,order,404
1214,QKQ-0218S,1,1044,545,order,305
1215,QKQ-0218SD,1,970,562,order,214
1216,QKQ-0218S,1,815,300,order,305
1217,QKQ-0215S,1,338,158,order,125
1218,QKQ-0218S,1,815,434.3,order,310
1219,PGBL-0418S,1,307.5,417.5,order,367
1220,QKQ-0218S,1,2360,327,order,320
1221,QKQ-0218S,1,1562,279,order,263
1222,QKQ-0215S,1,288,78,order,410
1223,QKQ-0218S,1,497,530,order,122
1224,YW10-0218S,1,384.5,498,order,96
1225,NMYH-0218S,1,99,387,order,405
1226,QKQ-0218S,1,2398,291,order,356
1227,QKQ-0215S,1,238,78,order,263
1228,NMYH-0218S,1,384.5,558,order,108
1229,QKQ-0218S,1,370,328,order,121
1230,QKQ-0218S,1,135,322,order,121
1231,NMYH-0218S,1,694.5,427,order,94
1232,QKQ-0218S,1,902.5,435,order,240
1233,FMB-0215S,1,482.5,92.5,order,410
1234,NMYH-0218S,1,821,460,order,292
1235,QKQ-0215S,1,238,78,order,263
1236,QKQ-0215S,1,438,78,order,317
1237,QKQ-0218SD,1,1356,58,order,127
1238,YHXM-0218S,1,1488,330,order,121
1239,NMYH-0218S,1,887,58,order,404
1240,QKQ-0218S,1,342,215.5,order,96
1241,QKQ-0218SD,1,2418,58,order,40
1242,NMYH-0218S,1,724,427,order,95
1243,NMYH-0215S,1,459.5,362,order,293
1244,5-0218S,1,505,311,order,94
1245,QKQ-0218S,1,151,258,order,264
1246,QKQ-0215S,1,472,92.5,order,354
1247,QKQ-0215S,1,438,78,order,317
1248,5-0218S,1,837.5,405,order,88
1249,NMYH-0218S,1,2346,58,order,91
1250,NMYH-0218S,1,511,237,order,89
1251,QKQ-0218S,1,1530,58,order,262
1252,QKQ-0218S,1,1011,1062,order,305
1253,QKQ-0215S,1,314,239,order,263
1254,QKQ-0218S,1,762,357,order,408
1255,QKQ-0215S,1,292,439,order,96
1256,QKQ-0218SD,1,102,538.5,order,312
1257,QKQ-0215S,1,691,552,order,374
1258,QKQ-0215S,1,465,212.5,order,237
1259,QKQ-0215S,1,288,78,order,121
1260,NMYH-0218S,1,2058,58,order,310
1261,NMYH-0215S,1,2201,796,order,405
1262,MNH-0215S,1,338,78,order,405
1263,NMYH-0218S,1,992,58,order,309
1264,QKQ-0218S,1,788,138,order,1
1265,QKQ-0218S,1,787,527,order,120
1266,QKQ-0218SD,1,2343,58,order,40
1267,NMYH-0218S,1,256,58,order,89
1268,QKQ-0218S,1,301.5,277,order,374
1269,NMYH-0218S,1,451,310,order,93
1270,QKQ-0218S,1,668,298,order,122
1271,QKQ-0218S,1,685,494,order,18
1272,NMYH-0218S,1,1858,58,order,94
1273,QKQ-0215S,1,1208,372,order,304
1274,QKQ-0218S,1,282,58,order,47
1275,NMYH-0218S,1,359,410,order,301
1276,QKQ-0218S,1,465,269,order,356
1277,QKQ-0218S,1,772,360,order,237
1278,QKQ-0218SD,1,2418,58,order,40
