item_id,item_material,item_num,item_length,item_width,item_
754,MNH-0218S,1,741,341,59
755,MNH-0218S,1,2208,280,150
756,MNH-0218SD,1,1132,557,237
757,YTM-0218S,1,742,58,16
758,YTM-0215S,1,567,212.5,21
759,CBZP-0218S,1,298,328,310
760,QKQ-0215S,1,338,118,379
761,MNH-0218S,1,998,330,39
762,MNH-0218S,1,523,179.5,62
763,MNH-0218SD,1,1793,58,33
764,XXB-0218S,1,2094,520,356
765,MNH-0215S,1,459.5,1021,356
766,MNH-0218S,1,423,58,362
767,MNH-0218S,1,423,38,227
768,JH-0218S,1,291,257.5,237
769,MNH-0218S,1,298,577,104
770,MNH-0218S,1,762,574,104
771,NJYH-0218S,1,1298,38,326
772,MNH-0218S,1,762,58,184
773,MNH-0218S,1,850,298,60
774,MNH-0218S,1,720,614,152
775,MNH-0218S,1,498,348,151
776,XXB-0218S,1,441,417.8,153
777,XXB-0218S,1,724,457,147
778,MNH-0218S,1,771,58,227
779,YTM-0218S,1,2188,580,16
780,YTM-0218S,1,376,278,21
781,MNH-0218SD,1,2398,58,299
782,MNH-0218S,1,977,275,378
783,MNH-0215S,1,2251,735,381
784,QKQ-0215S,1,867.5,622,61
785,MNH-0218S,1,1195,280,362
787,MNH-0218S,1,2334,337,60
788,MNH-0215S,1,202,757.5,150
789,XXB-0215S,1,389,172.5,227
790,MNH-0215S,1,148,736,324
791,MNH-0218S,1,742,297,182
792,YTM-0218S,1,248,648,272
793,YTM-0218S,1,741,558,16
794,YTM-0218S,1,411,340,117
795,MNH-0218S,1,961,831,306
796,MNH-0218S,1,1178,399,306
797,MNH-0215S,1,1070,233,310
798,MNH-0218S,1,812,347,32
799,MNH-0218S,1,898,298,182
800,PSXH-0418S,1,927,382.3,357
801,NJYH-0215S,1,298,118,303
802,QKQ-0215S,1,238,158,380
803,MNH-0218S,1,562,339,39
804,MNH-0218S,1,198,298,43
805,MNH-0218S,1,771,83,110
806,MNH-0218SD,1,1356,58,34
807,YTM-0218S,1,762,58,17
808,YTM-0218S,1,462,342,117
809,MNH-0218S,1,444.5,539,308
810,XXB-0218S,1,556,375,306
811,MNH-0218S,1,710,38,29
812,XXB-0218SD,1,815,418.3,309
813,MNH-0218S,1,461,358,324
814,MNH-0218S,1,395,48,33
815,MNH-0218S,1,2185,277,30
816,MNH-0218SD,1,798,58,30
817,MNH-0218S,1,1092,359,299
818,MNH-0218S,1,2368,409.5,377
819,MNH-0218SD,1,1036,58,151
820,MNH-0218S,1,816.5,545,153
821,MNH-0218S,1,771,557,227
822,YTM-0215S,1,661,504,329
823,YTM-0218S,1,425,151,269
824,YTM-0218S,1,376,278,21
825,MNH-0215S,1,338,238,308
826,MNH-0218S,1,961,849.5,306
827,MNH-0218S,1,861,560,299
828,MNH-0218S,1,680.5,358,303
829,MNH-0215S,1,1232,459.5,360
830,MNH-0218S,1,1020,540,356
831,MNH-0218S,1,994,475,362
832,MNH-0218S,1,498,348,151
833,MNH-0218S,1,683,396,147
834,JH-0218S,1,882,277,237
835,MNH-0218S,1,1280,377,107
836,MNH-0215S,1,499.5,362,184
837,MNH-0215S,1,238,118,30
838,XXB-0218S,1,493.5,513,55
839,MNH-0215S,1,202,757.5,150
840,MNH-0218S,1,720,58,152
841,MNH-0218S,1,448,615,152
842,MNH-0218S,1,1994,615,152
843,MNH-0218S,1,852.5,538,156
844,YTM-0218S,1,363,58,269
845,YTM-0218S,1,742,58,16
846,YTM-0218S,1,375,278,21
847,XXB-0215S,1,438,78,308
848,MNH-0215S,1,406,339,308
849,MNH-0218S,1,2385,310,310
850,MNH-0218S,1,1767,598,182
851,MNH-0218S,1,361,259,359
852,MNH-0218S,1,498,279,359
853,MNH-0215S,1,771,562,362
854,YTM-0218S,1,450,598,329
855,MNH-0218S,1,725,297,34
856,QKQ-0218S,1,1984,431,34
857,MNH-0215S,1,448,452,34
858,PKQL-0418S,1,735,183,30
859,MNH-0218S,1,2185,58,30
860,YGKQ-0418S,1,402,421.3,333
861,MNH-0215S,1,635,132.5,41
862,JH-0218S,1,686,193.5,41
863,MNH-0218S,1,911,911,299
864,MNH-0215S,1,605,132.5,104
865,YTM-0218S,1,2160,580,329
866,MNH-0218S,1,925,557,29
867,MNH-0218S,1,1383,58,303
868,MNH-0215S,1,990,178.5,379
869,MNH-0218S,1,747,527,377
870,QKQ-0215S,1,454,132.5,380
871,MNH-0218SD,1,345,640,62
872,YTM-0218S,1,2362,337,270
873,YTM-0215S,1,2091,742,16
874,YTM-0215S,1,438,238,21
875,YTM-0218S,1,412,58,117
876,MNH-0215S,1,139.5,737,306
877,MNH-0218S,1,1840,298,380
878,MNH-0218S,1,1021,58,356
879,PSXH-0418S,1,881,382.3,357
880,YSH-0218S,1,517,495,362
881,MNH-0218S,1,548,771,110
882,QKQ-0215S,1,727,212.5,329
883,MNH-0218S,1,1857,397,328
884,MNH-0218S,1,340,429,33
885,MNH-0218S,1,371,257,30
886,MNH-0218S,1,394,358,360
887,MNH-0215S,1,722,992,39
888,MNH-0218SD,1,2117.5,389.5,62
889,MNH-0218S,1,2334,318,60
890,MNH-0218S,1,712,297,58
891,MNH-0218SD,1,648,138,300
893,YTM-0218S,1,376,278,21
894,YTM-0218S,1,1012,1029.5,118
895,YTM-0218S,1,387,394,118
896,MNH-0218S,1,442,555,306
897,MNH-0218S,1,2378,348,311
898,MNH-0215S,1,1754.5,201.5,311
899,MNH-0218S,1,1111,538,35
900,MNH-0218S,1,961,560,362
901,MNH-0218S,1,1876,580,362
902,MNH-0218S,1,376,38,324
903,MNH-0218S,1,758,430,328
904,MNH-0218SD,1,148,78,110
905,NDSF-0218S,1,373.5,138.5,33
906,MNH-0218S,1,409.5,538,33
907,MNH-0215S,1,238,118,30
908,MNH-0218S,1,492,782,152
909,MNH-0218S,1,2077,562,153
910,XXB-0218S,1,1832,425,147
911,MNH-0218S,1,1118,58,41
912,MNH-0225S,1,597,398,107
913,MNH-0218S,1,771,83,110
914,NJYH-0218S,1,1003,531,303
915,MNH-0218S,1,367,328,381
916,MNH-0218S,1,998,348,39
917,QKQ-0218SD,1,468,58,61
918,YTM-0218S,1,498,358,55
919,MNH-0218SD,1,1251,58,148
920,LMW-0218S,1,645,412.5,29
921,MNH-0218S,1,1008,377,303
922,MNH-0215S,1,734,1009,156
923,MNH-0218S,1,1112,577,41
924,MNH-0218S,1,162,297,28
925,MNH-0215S,1,393,489,110
926,MNH-0218S,1,962,360,324
927,MNH-0215S,1,901.5,815,360
928,YTM-0218S,1,2238,580,17
929,YTM-0218S,1,396,48,16
930,YTM-0218S,1,162,337,117
931,QKQ-0218S,1,1031,38,379
932,QKQ-0218S,1,2304,384,377
933,MNH-0218S,1,330,309.5,39
934,MNH-0218S,1,738,558,35
935,MNH-0215S,1,1111,738,35
936,MNH-0218S,1,900,577,182
937,MNH-0218S,1,1232,397,360
938,MNH-0218SD,1,881,297,362
939,MNH-0218S,1,829,307.5,328
940,MNH-0218S,1,452,379,34
941,MNH-0218S,1,362,58,184
942,MNH-0215S,1,1569.5,340,33
943,MNH-0218S,1,720,308,32
944,MNH-0218S,1,418,558,35
945,MNH-0218S,1,720,194,43
946,MNH-0215S,1,2051,701,300
947,MNH-0218S,1,701,58,300
948,MNH-0215S,1,488,118,237
949,SRBW-0215S,1,488,78,108
950,NJYH-0215S,1,555,339,328
952,MNH-0218S,1,770,58,40
953,YTM-0218S,1,480,258,56
954,YGKQ-0418S,1,822.5,434,60
955,XXB-0218S,1,1380,417.8,153
956,MNH-0218S,1,1137,58,147
957,YTM-0215S,1,288,118,270
959,YTM-0218S,1,377,278,21
960,XXB-0218S,1,431,477.5,308
961,MNH-0215S,1,2156,762,306
962,MNH-0218S,1,747,508,377
964,MNH-0218S,1,1580,58,362
965,MNH-0218S,1,959,358,324
966,MNH-0215S,1,438,238,34
967,MNH-0218S,1,452,379,34
968,MNH-0215S,1,714,289,31
969,MNH-0215S,1,747,132.5,35
970,MNH-0218S,1,1159.5,378,360
971,MNH-0215S,1,1950.5,866,39
972,QKQ-0218S,1,1258,298,61
973,XXB-0218S,1,349,465,149
974,NJYH-0218S,1,444.5,359,300
975,MNH-0218S,1,597,528,237
976,YTM-0218S,1,505,401,329
977,YTM-0218S,1,571,308,267
978,YTM-0218S,1,742,579,16
979,YTM-0218S,1,512,519,118
980,MNH-0215S,1,405,92.5,308
981,MNH-0215S,1,488,78,29
982,MNH-0215S,1,2206,608,333
983,MNH-0218S,1,1268,398,360
985,MNH-0218S,1,725,308,358
987,JH-0218S,1,311,725,34
988,PKQL-0418S,1,793,154.5,31
989,MNH-0218SD,1,411,63,31
990,MNH-0218S,1,339,410,33
991,MNH-0215S,1,488.5,92.5,35
992,MNH-0215S,1,429.5,720,152
993,MNH-0218S,1,324,247.5,156
994,MNH-0218S,1,1022,267,156
995,MNH-0218S,1,526,260,153
996,MNH-0218S,1,1118,577,41
997,MNH-0218S,1,538,577,104
998,YTM-0218S,1,2311,333,269
999,YTM-0218S,1,779,379,18
1000,5-0218S,1,657,194,16
1002,YTM-0215S,1,2051,489,55
1003,MNH-0218S,1,227,342,59
1004,QKQ-0218S,1,560.5,151.5,35
1005,PSXH-0418S,1,1173.5,417,360
1006,MNH-0218S,1,961,413,362
1007,MNH-0218SD,1,423,299,362
1008,MNH-0218SD,1,392,299,362
1009,MNH-0218S,1,429.5,280,362
1010,MNH-0218S,1,1498,338,58
1011,XXB-0218S,1,2034,385,237
1012,MNH-0218S,1,2128,577,104
1013,MNH-0218S,1,148,558,110
1014,YTM-0218S,1,414,579,329
1015,MNH-0218S,1,2107,327,328
1016,YTM-0218S,1,429.5,58,269
1017,YTM-0218S,1,396,48,16
1018,YTM-0218S,1,2091,98,16
1019,YTM-0218S,1,748,565,116
1020,MNH-0218SD,1,2415,380,308
1021,MNH-0218S,1,346,326,381
1022,YTM-0218S,1,414,579,329
1023,MNH-0218S,1,960,58,324
1024,MNH-0218S,1,452,379,34
1025,MNH-0218S,1,407,557,34
1026,MNH-0218S,1,429.5,280,362
1027,MNH-0218S,1,248,280,380
1028,MNH-0218S,1,562,339,39
1029,MNH-0218S,1,170,478,250
1030,YGKQ-0418S,1,2322,401,333
1031,MNH-0218S,1,2338,323,59
1032,MNH-0218S,1,527,279,153
1033,5-0218S,1,2124,385,16
1034,YTM-0218S,1,2091,98,16
1035,MNH-0215S,1,241.5,817.5,309
1036,MNH-0218S,1,1520.5,298,378
1037,MNH-0218S,1,998,330,39
1038,MNH-0218SD,1,430,58,61
1039,MNH-0218S,1,746,58,108
1040,MNH-0215S,1,488,78,110
1041,MNH-0218S,1,762,58,31
1042,YGKQ-0418S,1,2322,401,333
1043,MNH-0218SD,1,279,148,150
1044,MNH-0218S,1,762,297,155
1045,XXB-0218S,1,441,417.8,153
1046,MNH-0218S,1,692,233,147
1047,MNH-0218S,1,395,48,104
1048,YTM-0218S,1,587,564,116
1049,MNH-0218S,1,685,376,303
1050,MNH-0218S,1,452,58,377
1051,MNH-0218S,1,696,327.5,39
1052,MNH-0218S,1,518,866,39
1053,MNH-0218S,1,351,240,61
1054,MNH-0218S,1,2134,395,184
1055,MNH-0218SD,1,848,58,32
1056,XXB-0218S,1,2094,520,356
1057,MNH-0215S,1,973,898,358
1058,YSH-0218S,1,1871.5,495,362
1060,MNH-0215S,1,514,439,250
1061,MNH-0218S,1,392,524,147
1062,MNH-0218S,1,2221,448,299
1063,MNH-0218S,1,1998,580,108
1064,NJYH-0218SD,1,1238,58,326
1065,QKQ-0215S,1,338,238,329
1066,YTM-0215S,1,338,78,271
1067,YTM-0215S,1,656,439,269
1068,5-0218S,1,812,361.5,18
1069,5-0218S,1,2124,385,16
1070,YTM-0218S,1,394,48,118
1071,YTM-0218S,1,421,58,117
1072,MNH-0218S,1,755,301,59
1073,MNH-0218S,1,816.5,545,153
1074,MNH-0218SD,1,2178,58,110
1075,PSXH-0418S,1,914,416,360
1076,YSH-0218S,1,1871.5,495,362
1077,MNH-0218S,1,423,58,362
1078,XXB-0218S,1,1915,477.5,308
1079,MNH-0218S,1,710,38,29
1080,MNH-0215S,1,488,118,29
1081,NJYH-0218S,1,1003,531,303
1082,MNH-0215S,1,254.5,712,39
1083,YTM-0218S,1,2148,358,55
1084,YTM-0218S,1,2114,386,271
1085,YTM-0218S,1,151,48,269
1086,NBSY-0235S,1,768,555,23
1087,MNH-0218S,1,794.5,307,310
1088,MNH-0218S,1,661,359.5,303
1089,MNH-0218S,1,866,53,39
1090,MNH-0218S,1,1978,578.5,110
1091,NJYH-0218S,1,626,150,328
1092,QKQ-0218S,1,594,376.5,34
1093,MNH-0218S,1,452,379,34
1094,MNH-0218S,1,340,429,33
1095,MNH-0215S,1,479.5,842,359
1096,YSH-0218S,1,2284,430,138
1097,MNH-0215S,1,1013,696.5,149
1098,XXB-0218S,1,788,357.8,149
1100,XXB-0218S,1,2291,395,227
1102,MNH-0218S,1,710,578,29
1103,MNH-0218S,1,710,568,29
1104,MNH-0215S,1,2221,862,299
1105,MNH-0218S,1,990,372,379
1106,QKQ-0218S,1,930,38,377
1107,QKQ-0218S,1,534,395,61
1108,MNH-0218S,1,731,430,260
1109,MNH-0218S,1,962,560,362
1110,MNH-0215S,1,488,158,41
1111,MNH-0218S,1,692,558,41
1112,MNH-0218S,1,198,298,43
1113,MNH-0218S,1,1276,58,227
1114,MNH-0218S,1,712,343,259
1115,MNH-0215S,1,294.5,469.5,34
1116,YTM-0225S,1,2183,562.5,271
1117,YTM-0218S,1,722,58,269
1118,YTM-0215S,1,2278,881,269
1119,YTM-0218S,1,1838,298,21
1120,YTM-0218S,1,512,517,118
1121,YTM-0218S,1,442.5,323,117
1122,YSH-0218S,1,2244,354,260
1123,MNH-0218S,1,904,538,35
1124,MNH-0218S,1,775,470,182
1125,MNH-0218S,1,1827.5,208.5,326
1126,MNH-0218S,1,472,410,326
1127,YTM-0218S,1,415,577,329
1128,MNH-0218S,1,294.5,492,34
1129,MNH-0218S,1,362,429,184
1131,MNH-0218S,1,1348,38,41
1132,NJYH-0218S,1,444.5,334,300
1133,MNH-0215S,1,480,762,104
1134,MNH-0215S,1,486,289,104
1135,SRBW-0218S,1,1934,382.5,108
1136,SRBW-0215S,1,488,118,108
1137,XXB-0215S,1,301.5,52.5,306
1138,MNH-0218S,1,1031,373,379
1139,MNH-0218S,1,2251,347,381
1140,YTM-0215S,1,2051,489,55
1141,MNH-0218S,1,745,194,58
1142,MNH-0218S,1,433,293.5,147
1143,YTM-0218S,1,727,148,269
1144,YTM-0218S,1,881,966,269
1145,YTM-0218S,1,352,58,16
1146,MNH-0218S,1,452.5,520,308
1147,MNH-0218S,1,233,58,310
1148,YDBS-0218S,1,1421,578,303
1149,MNH-0218S,1,452,379,34
1150,MNH-0218S,1,598,430,184
1151,MNH-0218S,1,1647.5,430,33
1152,MNH-0215S,1,1901,838.5,33
1153,MNH-0215S,1,178,812,32
1154,MNH-0218SD,1,575,58,156
1155,XXB-0218S,1,1761,435.8,156
1156,YSH-0218S,1,1125,435,107
1157,XXB-0218S,1,1974.5,369,110
1158,MNH-0215S,1,2118.5,736,324
1159,MNH-0218S,1,2048,558,34
1160,MNH-0218S,1,121,48,39
1161,MNH-0218S,1,365,318,40
1162,MNH-0218S,1,365,318,40
1163,MNH-0218S,1,390,58,138
1164,YTM-0215S,1,2051,479.5,55
1165,MNH-0225S,1,298,298,60
1166,NJYH-0218S,1,777,236,299
1167,MNH-0218SD,1,918,58,303
1168,MNH-0218S,1,1097,340,39
1169,XXB-0218S,1,1273,428,295
1170,YTM-0218S,1,489,58,55
1171,MNH-0218S,1,1573,298,150
1172,MNH-0218S,1,452,379,34
1173,MNH-0215S,1,488,78,34
1174,MNH-0215S,1,301.5,52.5,33
1175,PKQL-0418S,1,637,373,32
1176,MNH-0218S,1,391,280,362
1177,MNH-0215S,1,1460,598,237
1178,XXB-0218S,1,2034,385,237
1179,MNH-0218S,1,928,558,237
1180,MNH-0218S,1,395,48,104
1181,MNH-0218S,1,1537,58,110
1182,MNH-0215S,1,294.5,469.5,34
1183,YTM-0218S,1,293,248,268
1184,YTM-0218S,1,423,394,118
1185,MNH-0215S,1,1611.5,722,306
1186,MNH-0218S,1,439,288,310
1187,MNH-0218S,1,2318,580,299
1188,MNH-0215S,1,794.5,682,303
1189,MNH-0218S,1,1697,557,33
1190,MNH-0218S,1,371,259,30
1191,MNH-0218S,1,395,48,35
1192,MNH-0218S,1,2048,558,35
1193,MNH-0215S,1,794.5,446,227
1194,MNH-0215S,1,115,542,104
1195,YTM-0218S,1,504,401,329
1196,YTM-0218S,1,402,378,329
1197,YTM-0215S,1,661,505,329
1198,MNH-0218S,1,770,308,31
1199,MNH-0218S,1,930,398,377
1200,MNH-0218S,1,1773,499,380
1201,MNH-0218S,1,562,339,39
1202,QKQ-0218S,1,519,395,62
1203,MNH-0218S,1,352,259,61
1204,MNH-0218S,1,823,537.5,138
1205,YTM-0225S,1,840,348,265
1206,YTM-0218S,1,385,328,268
1207,YTM-0218S,1,762,58,17
1208,YTM-0218S,1,162,337,117
1209,MNH-0218S,1,440,309,310
1210,QKQ-0218S,1,2284,380,381
1211,XXB-0215S,1,656,489,39
1212,MNH-0218S,1,740,302.5,59
1213,QKQ-0218S,1,694,537,329
1214,MNH-0218S,1,2286.5,379,324
1215,MNH-0215S,1,743,452,34
1216,MNH-0218S,1,1998,554,357
1217,5-0218S,1,812,361.5,18
1218,YTM-0218S,1,442,323,117
1219,NJYH-0218S,1,808,350.5,303
1220,MNH-0218S,1,688,48,333
1221,XXB-0218S,1,444.5,374,152
1222,XXB-0218S,1,420,395,155
1223,MNH-0218S,1,302,358,362
1224,MNH-0215S,1,238,118,30
1225,MNH-0215S,1,2185,194.5,30
1226,MNH-0218SD,1,1248,58,32
1227,QKQ-0218S,1,1276,460,99
1228,MNH-0218S,1,478,560,356
1229,MNH-0215S,1,399.5,664,357
1230,XXB-0218S,1,881,457,147
1231,XXB-0215S,1,338,198,227
1232,MNH-0218S,1,701,579,300
1233,MNH-0218S,1,210.5,397,328
1234,MNH-0218S,1,518,330,184
1235,MNH-0215S,1,1901,838.5,33
1236,YTM-0218S,1,376,278,21
1237,MNH-0215S,1,488,78,29
1239,QKQ-0215S,1,454,132.5,380
1240,MNH-0218S,1,1848,560,138
1241,MNH-0218S,1,2303,669,333
1242,QKQ-0215S,1,727,212.5,329
1243,MNH-0218S,1,1162,328,328
1244,MNH-0218S,1,125,408,33
1245,MNH-0218S,1,812,328,32
1246,PKQL-0418S,1,373,151.5,32
1247,MNH-0218S,1,740,302.5,59
1248,MNH-0218S,1,594,315,148
1249,MNH-0218S,1,1052,279,149
1250,MNH-0218S,1,526,260,153
1251,MNH-0218S,1,340.5,560,300
1252,MNH-0218S,1,339.5,560,300
1253,YTM-0218S,1,2039,328,268
1254,YTM-0218S,1,821,58,268
1255,YTM-0215S,1,655,92.5,269
1256,YTM-0218S,1,762,58,17
1258,MNH-0215S,1,331,92.5,29
1260,MNH-0218S,1,1213,430,326
1261,MNH-0218S,1,928,380,324
1262,MNH-0218S,1,598,448,184
1263,MNH-0218SD,1,798,98,184
1264,MNH-0218S,1,395,48,33
1265,PKQL-0418S,1,735,183,30
1266,MNH-0218S,1,347,340,299
1267,YSH-0218S,1,1343.5,425,138
1268,YTM-0225S,1,479.5,338,55
1269,MNH-0215S,1,238,158,150
1270,MNH-0218SD,1,798,58,155
1271,MNH-0215S,1,631,239,43
1272,YTM-0218S,1,2039,328,268
1273,YTM-0215S,1,338,78,271
1274,YTM-0218S,1,1998,498,21
1275,MNH-0215S,1,139.5,367,306
1276,MNH-0218SD,1,898,58,303
1277,MNH-0218S,1,161,358,303
1278,MNH-0218S,1,662,609.5,184
1279,QKQ-0218S,1,433,428.8,33
1280,MNH-0218S,1,2148,580,300
1281,MNH-0218S,1,928,558,237
1282,SRBW-0215S,1,690,489,108
1283,MNH-0218S,1,548,598,110
1284,MNH-0218S,1,711,343,259
1285,MNH-0218S,1,348,298,34
1286,MNH-0218S,1,990,58,379
1287,MNH-0218S,1,866,558,39
1288,MNH-0218S,1,366,58,40
1289,YGKQ-0418S,1,2375,391,59
1290,MNH-0218S,1,1215,334,148
1291,MNH-0218S,1,720,614,152
1292,YTM-0215S,1,452,52.5,271
1293,MNH-0218S,1,880,428,308
1295,MNH-0218S,1,484,48,299
1296,MNH-0218SD,1,1348,58,299
1297,MNH-0218S,1,2348,348,381
1298,MNH-0218S,1,287,297,34
1299,MNH-0218S,1,741,277.5,182
1300,NDSF-0218S,1,221,267,156
1301,MNH-0218S,1,1018,633,151
1302,MNH-0215S,1,2226,816.5,153
1303,MNH-0218SD,1,1598,138,300
1304,MNH-0218S,1,540,538,237
1305,QKQ-0218S,1,145,48,329
1306,XXB-0218S,1,555.5,394.5,295
1307,MNH-0218S,1,2080,347.6,62
1308,MNH-0218S,1,2348,560,138
1309,MNH-0218S,1,391,540,138
1310,YGKQ-0418S,1,884.5,383.5,59
1311,MNH-0218S,1,2155,557,156
1312,YTM-0218S,1,140.5,308,265
1313,YTM-0218S,1,2039,328,268
1314,YTM-0218S,1,112,557,266
1315,YTM-0218S,1,391,577,19
1316,MNH-0218S,1,2253,550,306
1317,LMW-0218S,1,412,157.5,29
1318,MNH-0218S,1,1179,427,326
1319,NJYH-0218SD,1,1218,58,326
1320,MNH-0218SD,1,1733,58,33
1321,MNH-0218S,1,361,259,359
1322,MNH-0218S,1,423,266.5,362
1323,MNH-0218S,1,682,358,303
1324,MNH-0225S,1,333,597,39
1325,MNH-0218S,1,769,334.5,295
1326,MNH-0218S,1,850,298,60
1327,MNH-0218SD,1,297,58,155
1328,MNH-0218S,1,701,327.5,110
1329,YTM-0218S,1,587,327,268
1330,YTM-0218S,1,98,406,271
1331,YTM-0218S,1,1819.5,297,21
1333,YTM-0218S,1,418,147.5,115
1334,XXB-0218S,1,2189,299,306
1335,MNH-0215S,1,438,238,34
1336,MNH-0218S,1,418,558,35
1337,MNH-0218S,1,814,358,360
1338,MNH-0218S,1,868,327,358
1339,MNH-0218S,1,380.5,378,362
1340,MNH-0218S,1,2077,564,153
1341,MNH-0218S,1,198,298,43
1342,MNH-0218S,1,911,911,299
1343,MNH-0218S,1,502,58,237
1344,SRBW-0215S,1,689,92.5,108
1345,MNH-0218S,1,148,558,110
1346,MNH-0218S,1,484,48,299
1347,MNH-0218S,1,355,326,381
1348,MNH-0218SD,1,720,640,62
1349,MNH-0218S,1,1498,578,138
1350,YTM-0218S,1,2148,358,55
1351,MNH-0218S,1,220,278,150
1352,YTM-0218S,1,442.5,323,117
1353,XXB-0218S,1,808,392,310
1354,NJYH-0218S,1,2254,515,299
1355,NJYH-0215S,1,288.5,299,303
1356,MNH-0218S,1,2398,358,40
1357,MNH-0218SD,1,408,58,61
1358,NJYH-0215S,1,1893,88,328
1359,MNH-0218S,1,148,558,110
1360,MNH-0218S,1,340,58,33
1361,MNH-0215S,1,656,239,30
1362,MNH-0215S,1,438,158,35
1363,MNH-0218S,1,904,58,35
1364,MNH-0215S,1,700.5,132.5,150
1365,MNH-0218S,1,220,277,150
1366,MNH-0215S,1,649.5,311,156
1367,MNH-0218S,1,701,58,300
1368,PKQL-0418S,1,340,399,1
1369,YTM-0218S,1,698,402,329
1370,YTM-0218S,1,821,308,268
1371,YTM-0215S,1,301.5,637,21
1372,YTM-0218S,1,460.5,167.6,19
1373,YTM-0215S,1,438,158,16
1374,MNH-0218S,1,971,1034,303
1375,MNH-0218S,1,977,276,378
1376,MNH-0218S,1,899,718,182
1377,MNH-0218S,1,700,558,41
1378,MNH-0218S,1,1998,580,108
1379,NJYH-0218S,1,703,98,326
1380,MNH-0218S,1,448,410,326
1381,MNH-0215S,1,612.5,289,325
1382,MNH-0218S,1,1697,58,33
1383,MNH-0218S,1,866,83,39
1384,MNH-0218S,1,352,259,61
1385,MNH-0215S,1,1002,376,138
1386,YSH-0218S,1,423,250,138
1387,MNH-0215S,1,2296.5,851,60
1388,MNH-0218S,1,720,614,152
1389,YTM-0218S,1,813,327,265
1390,YTM-0218S,1,661,577,19
1391,5-0218S,1,812,362,18
1392,YTM-0215S,1,438,158,16
1393,YTM-0218S,1,1838,298,21
1394,YTM-0218S,1,342,323,117
1395,MNH-0218S,1,735,360,324
1396,MNH-0218S,1,327,38,328
1397,MNH-0218S,1,845,557,34
1398,MNH-0218S,1,418,554,357
1399,MNH-0218S,1,808,380,362
1400,MNH-0218S,1,220,278,150
1401,MNH-0218S,1,762,278,155
1402,MNH-0218S,1,2323,650,147
1403,MNH-0218S,1,762,58,104
1404,MNH-0215S,1,1546.5,179,106
1405,MNH-0218S,1,161,307.5,325
1406,MNH-0218S,1,533,398,308
1407,MNH-0215S,1,338,118,308
1408,NJYH-0218S,1,350.5,165.5,303
1409,MNH-0218S,1,535,38,380
1410,MNH-0218S,1,261,218.4,61
1411,MNH-0218S,1,2353,48,333
1412,YTM-0218S,1,1328,348,265
1413,YTM-0218S,1,703,360,18
1414,YTM-0218S,1,742,558,16
1415,YTM-0215S,1,1819.5,376,21
1416,YTM-0215S,1,1509.5,342,117
1417,MNH-0218S,1,444.5,539,308
1418,MNH-0218S,1,1197,348,328
1419,MNH-0218S,1,1094,520,110
1420,MNH-0218S,1,392,58,362
1421,MNH-0218S,1,1132,58,237
1422,MNH-0218S,1,178,278,106
1423,SRBW-0218S,1,461,382.5,108
1424,MNH-0218S,1,377,408,326
1425,YTM-0218S,1,505,401,329
1426,YTM-0218S,1,780,578,329
1427,MNH-0215S,1,2156,961,306
1428,MNH-0218S,1,280,328,311
1429,QKQ-0215S,1,454,132.5,380
1430,MNH-0218S,1,398,48,39
1431,YTM-0225S,1,489,338,55
1432,MNH-0215S,1,583,52.5,154
1433,YTM-0218S,1,202,338,270
1434,YTM-0218S,1,821,327,268
1435,YTM-0218S,1,930,478,21
1436,YTM-0218S,1,340,322,117
1437,MNH-0218S,1,1615,540,308
1438,MNH-0218S,1,898,58,308
1439,MNH-0215S,1,238,118,30
1440,MNH-0218S,1,380.5,378,362
1441,MNH-0218S,1,848,38,362
1442,MNH-0218S,1,1449,317,43
1443,MNH-0218S,1,762,576,104
1444,MNH-0218S,1,361,538,104
1445,SRBW-0218S,1,1455,382.5,108
1446,MNH-0218S,1,378,408,326
1447,MNH-0218S,1,725,297,34
1448,MNH-0218S,1,880,198,309
1449,MNH-0218S,1,696,347,39
1450,MNH-0218S,1,1198,248,250
1451,MNH-0218S,1,2303,382,333
1452,YTM-0225S,1,489,338,55
1453,YTM-0218S,1,2148,358,55
1454,YTM-0218S,1,2318,58,20
1455,YTM-0218S,1,818,58,20
1456,YTM-0218S,1,2278,1030,118
1457,XXB-0218S,1,815,463,308
1458,MNH-0215S,1,488,118,29
1459,NJYH-0218S,1,1003,345,303
1460,MNH-0218SD,1,396,58,33
1461,MNH-0218S,1,371,257,30
1462,MNH-0218S,1,312,58,260
1463,MNH-0215S,1,900,645,182
1464,MNH-0218S,1,1442,551,357
1465,MNH-0218S,1,961,560,362
1466,MNH-0215S,1,605,92.5,60
1467,XXB-0218S,1,2098.5,306.5,148
1468,NDSF-0218S,1,1022,267,156
1469,MNH-0218S,1,1052,58,149
1470,XXB-0218S,1,441,277.5,153
1471,YTM-0218S,1,698,402,329
1472,MNH-0218S,1,873,378,303
1473,MNH-0218S,1,1097,340,39
1474,MNH-0218S,1,351,240,61
1475,MNH-0218S,1,392,540,138
1476,MNH-0215S,1,1178,962,250
1477,XXB-0218S,1,2334,545,56
1478,5-0218S,1,2124,385,16
1479,XXB-0218S,1,2264,449.5,117
1480,XXB-0218S,1,431,445,308
1481,MNH-0218S,1,723,340,299
1482,MNH-0218S,1,1097,340,39
1483,MNH-0215S,1,2080,737.5,62
