firstDutyStartDay,lastDutyStartDay,Pairing_time,PairingFlight,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,EmpNo
8/18/2019,8/21/2019,3360.00000000349,"FB1146,FB2178,FB263,FB268,FB13,FB18,FB21,FB26,FB681,FB682,FB629,FB620,FB249,FB254,FB261,FB266,FB99,FB8559,FB8560,FB1795,FB1796,FB32,FB2159",7890,7966,8030,8115,8181,8260,8323,8384,8428,8492,8560,8679,8755,8843,8903,8988,9059,9067,9075,9167,9253,9361,9417,,,,,,,,,,,,65
8/1/2019,8/4/2019,2785.00000000466,"FB313,FB316,FB251,FB256,FB755,FB758,FB583,FB584,FB87,FB88,FB41,FB100,FB651,FB654,FB63,FB1174,FB754,FB589,FB592,FB493,FB449",54,111,171,244,315,379,476,561,641,734,850,899,934,1007,1093,1155,1485,1552,1609,1676,1773,,,,,,,,,,,,,,66
8/6/2019,8/9/2019,2499.99999999767,"FB1702,FB735,FB1863,FB1862,FB688,FB241,FB1205,FB996,FB567,FB562,FB981,FB458,FB51,FB54,FB87,FB88,FB41,FB100",2296,2362,2424,2523,2669,2717,2813,2897,2988,3182,3260,3520,3612,3707,3787,3884,4002,4052,,,,,,,,,,,,,,,,,66
8/11/2019,8/14/2019,2925.00000002095,"FB671,FB676,FB473,FB472,FB273,FB432,FB703,FB706,FB447,FB274,FB93,FB523,FB646,FB259,FB428,FB529,FB642,FB563,FB568,FB595,FB598",4528,4651,4724,4823,4933,4996,5079,5157,5354,5415,5444,5525,5626,5688,5764,5841,5955,6049,6155,6216,6291,,,,,,,,,,,,,,66
8/16/2019,8/19/2019,2755.00000000116,"FB51,FB54,FB23,FB28,FB1895,FB1892,FB693,FB700,FB79,FB50,FB247,FB252,FB749,FB750,FB617,FB602,FB571,FB574,FB407,FB410",6815,6910,6987,7041,7100,7357,7408,7614,7689,7755,7838,7920,7982,8038,8104,8231,8308,8450,8533,8588,,,,,,,,,,,,,,,66
8/21/2019,8/24/2019,3040.00000000815,"FB13,FB18,FB61,FB64,FB797,FB800,FB97,FB412,FB245,FB289,FB68,FB85,FB717,FB52,FB663,FB666,FB297,FB298,FB81,FB50,FB247,FB252,FB385,FB390",9081,9160,9224,9295,9353,9429,9498,9536,9606,9689,9795,9864,9918,10041,10120,10196,10275,10338,10401,10452,10533,10616,10678,10847,,,,,,,,,,,66
8/1/2019,8/4/2019,2144.99999999302,"FB15,FB2178,FB627,FB630,FB241,FB248,FB573,FB574,FB407,FB410,FB451,FB982,FB385,FB390",56,248,316,399,482,583,676,1186,1268,1323,1382,1547,1612,1781,,,,,,,,,,,,,,,,,,,,,67
8/6/2019,8/9/2019,3160.00000001164,"FB651,FB654,FB563,FB566,FB477,FB476,FB651,FB654,FB563,FB566,FB477,FB476,FB93,FB523,FB646,FB259,FB428,FB529,FB522,FB1605,FB566,FB797,FB800,FB97",2271,2344,2409,2471,2528,2631,2718,2791,2856,2918,2976,3081,3163,3242,3344,3405,3481,3559,3636,3735,3829,3890,3966,4037,,,,,,,,,,,67
8/11/2019,8/14/2019,2685.00000001397,"FB986,FB281,FB282,FB25,FB1155,FB1156,FB529,FB642,FB61,FB64,FB477,FB476,FB583,FB584,FB471,FB470,FB495,FB301,FB2158,FB697",4532,4599,4663,4726,4796,4848,4932,5038,5120,5193,5255,5360,5445,5530,5597,5693,5796,5962,6056,6158,,,,,,,,,,,,,,,67
8/16/2019,8/19/2019,2720.00000001281,"FB696,FB697,FB692,FB553,FB556,FB2177,FB779,FB84,FB13,FB18,FB21,FB26,FB681,FB682,FB649,FB522,FB1605,FB566,FB797,FB800,FB97",7020,7079,7310,7395,7518,7580,7646,7716,7732,7812,7875,7936,7984,8047,8116,8206,8305,8399,8456,8532,8602,,,,,,,,,,,,,,67
8/21/2019,8/24/2019,3320.00000001979,"FB94,FB747,FB748,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB474,FB8569,FB94,FB787,FB788,FB25,FB32,FB2159,FB8560,FB1795,FB1796,FB990,FB683,FB686",9083,9154,9211,9278,9370,9478,9532,9618,9725,9792,9876,9960,9981,10053,10119,10178,10261,10317,10423,10516,10602,10687,10745,10812,,,,,,,,,,,67
8/1/2019,8/4/2019,2620.00000000116,"FB53,FB56,FB565,FB570,FB659,FB652,FB675,FB1861,FB1864,FB734,FB24,FB67,FB70,FB569,FB564,FB1101,FB1102,FB637,FB640",58,141,227,365,428,479,557,618,695,1027,1094,1142,1212,1288,1484,1570,1619,1678,1757,,,,,,,,,,,,,,,,68
8/6/2019,8/9/2019,3135.00000001397,"FB451,FB982,FB259,FB428,FB1709,FB432,FB703,FB706,FB447,FB274,FB583,FB584,FB87,FB88,FB41,FB100,FB671,FB676,FB25,FB777,FB578,FB416",2273,2438,2503,2575,2644,2721,2803,2881,3075,3133,3164,3249,3329,3424,3544,3593,3615,3738,3813,3889,3971,4044,,,,,,,,,,,,,68
8/11/2019,8/14/2019,2315.00000001281,"FB93,FB1795,FB1796,FB777,FB578,FB416,FB583,FB584,FB471,FB470,FB495,FB301,FB2158,FB1103,FB576,FB1103",4533,4611,4699,4801,4886,4960,4986,5070,5138,5234,5337,5504,5599,5703,6094,6161,,,,,,,,,,,,,,,,,,,68
8/16/2019,8/19/2019,2184.99999999767,"FB576,FB1103,FB576,FB697,FB692,FB553,FB556,FB2177,FB779,FB84,FB51,FB54,FB623,FB626,FB265,FB270",7015,7082,7476,7541,7767,7852,7974,8035,8100,8168,8182,8275,8352,8419,8487,8578,,,,,,,,,,,,,,,,,,,68
8/21/2019,8/24/2019,3060.00000001048,"FB51,FB54,FB623,FB626,FB265,FB270,FB985,FB96,FB553,FB556,FB285,FB286,FB619,FB622,FB471,FB470,FB495,FB301,FB2158,FB797,FB800,FB97",9082,9174,9251,9319,9384,9475,9522,9582,9648,9771,9828,9895,9976,10064,10139,10233,10334,10498,10591,10703,10779,10849,,,,,,,,,,,,,68
8/1/2019,8/4/2019,3134.99999998254,"FB561,FB564,FB679,FB680,FB613,FB618,FB651,FB654,FB251,FB260,FB269,FB242,FB575,FB1104,FB479,FB1200,FB246,FB23,FB767,FB770,FB739",68,136,229,280,350,424,483,556,622,756,838,964,1049,1249,1322,1368,1455,1535,1589,1665,1761,,,,,,,,,,,,,,69
8/6/2019,8/9/2019,2800.00000001164,"FB732,FB20,FB635,FB636,FB755,FB758,FB451,FB982,FB259,FB428,FB1709,FB432,FB703,FB706,FB447,FB274,FB583,FB584,FB471,FB470,FB495",2291,2367,2428,2491,2552,2615,2720,2885,2951,3024,3095,3174,3256,3334,3532,3590,3620,3705,3772,3870,3972,,,,,,,,,,,,,,69
8/11/2019,8/14/2019,2220.00000001746,"FB301,FB2158,FB1103,FB1104,FB539,FB532,FB315,FB1181,FB1182,FB320,FB37,FB511,FB602,FB571,FB574,FB407,FB410",4593,4688,4792,5314,5389,5463,5538,5595,5657,5725,5781,5846,5944,6022,6164,6250,6308,,,,,,,,,,,,,,,,,,69
8/16/2019,8/19/2019,2875.00000002561,"FB671,FB676,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB474,FB51,FB54,FB23,FB28,FB1895,FB1892,FB575,FB1104,FB539",6818,6941,7014,7112,7222,7278,7366,7472,7542,7630,7733,7829,7906,7960,8016,8262,8313,8513,8586,,,,,,,,,,,,,,,,69
8/21/2019,8/24/2019,3014.99999998952,"FB532,FB315,FB1181,FB1182,FB320,FB37,FB40,FB993,FB994,FB991,FB32,FB2159,FB460,FB395,FB400,FB79,FB52,FB663,FB666,FB263,FB268",9108,9181,9238,9301,9362,9420,9494,9525,9634,9736,9811,9867,10027,10129,10315,10381,10492,10571,10648,10721,10807,,,,,,,,,,,,,,69
8/1/2019,8/4/2019,2854.99999999185,"FB661,FB664,FB255,FB260,FB39,FB100,FB451,FB982,FB593,FB596,FB271,FB1203,FB764,FB28,FB397,FB394,FB17,FB765,FB1864,FB738,FB529",69,153,232,306,391,449,485,650,718,785,854,986,1066,1144,1197,1375,1440,1507,1592,1690,1762,,,,,,,,,,,,,,70
8/6/2019,8/8/2019,1515.00000000349,"FB522,FB1605,FB568,FB595,FB598,FB1891,FB1894,FB1895,FB1892,FB693",2279,2378,2513,2569,2643,2722,2932,2981,3234,3285,,,,,,,,,,,,,,,,,,,,,,,,,70
8/10/2019,8/13/2019,2580.00000000698,"FB696,FB697,FB692,FB553,FB556,FB2177,FB779,FB84,FB241,FB1205,FB996,FB397,FB400,FB321,FB312,FB747,FB748,FB253,FB258,FB319",4277,4335,4559,4644,4767,4829,4895,4964,4992,5089,5174,5263,5318,5386,5446,5509,5567,5630,5694,5786,,,,,,,,,,,,,,,70
8/15/2019,8/18/2019,2625.00000000698,"FB312,FB747,FB748,FB555,FB558,FB999,FB8558,FB531,FB534,FB635,FB640,FB51,FB54,FB635,FB640,FB671,FB676,FB25,FB1155,FB1156,FB1709",6364,6427,6485,6547,6764,6798,6803,6849,6918,6989,7216,7276,7372,7451,7678,7736,7859,7934,8003,8054,8129,,,,,,,,,,,,,,70
8/20/2019,8/23/2019,2965.00000001513,"FB240,FB995,FB1208,FB1209,FB308,FB703,FB706,FB447,FB274,FB619,FB622,FB471,FB470,FB495,FB301,FB2158,FB797,FB800,FB97",8633,8719,8826,8894,8971,9182,9260,9451,9508,9526,9615,9690,9784,9884,10047,10140,10252,10329,10398,,,,,,,,,,,,,,,,70
8/1/2019,8/4/2019,2724.99999999767,"FB673,FB1861,FB1864,FB734,FB24,FB257,FB262,FB669,FB662,FB535,FB536,FB297,FB298,FB1891,FB1894,FB397,FB400,FB479",72,167,245,576,643,699,770,853,973,1096,1147,1213,1276,1384,1594,1643,1699,1768,,,,,,,,,,,,,,,,,71
8/6/2019,8/9/2019,3049.99999999884,"FB8560,FB523,FB646,FB31,FB34,FB649,FB522,FB20,FB63,FB290,FB264,FB659,FB652,FB675,FB1861,FB766,FB34,FB649,FB642,FB61,FB64,FB397,FB400,FB321",2248,2342,2444,2504,2561,2622,2726,2814,2877,2937,3030,3114,3167,3245,3306,3378,3466,3529,3672,3754,3827,3897,3954,4020,,,,,,,,,,,71
8/11/2019,8/14/2019,3135.00000000349,"FB312,FB621,FB624,FB625,FB628,FB569,FB562,FB981,FB456,FB407,FB410,FB241,FB1205,FB996,FB397,FB400,FB479,FB8560,FB1795,FB1796,FB1155,FB1156,FB1709",4535,4600,4678,4747,4825,4902,5005,5083,5257,5333,5391,5451,5548,5633,5722,5777,5849,5888,5980,6068,6165,6215,6292,,,,,,,,,,,,71
8/16/2019,8/19/2019,3045.0000000454,"FB432,FB703,FB706,FB447,FB274,FB671,FB676,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB474,FB671,FB676,FB473,FB472,FB273",6833,6917,6995,7193,7254,7279,7402,7475,7574,7683,7735,7823,7929,7997,8083,8185,8304,8380,8474,8581,,,,,,,,,,,,,,,71
8/1/2019,8/4/2019,3030.00000001746,"FB641,FB644,FB609,FB610,FB267,FB272,FB1891,FB1894,FB33,FB36,FB389,FB382,FB675,FB1861,FB766,FB34,FB269,FB1702,FB20,FB635,FB636,FB285,FB286",73,149,230,287,356,441,487,697,747,809,875,932,1008,1069,1141,1226,1289,1405,1476,1537,1600,1662,1729,,,,,,,,,,,,72
8/6/2019,8/9/2019,2819.99999999302,"FB1891,FB1894,FB1895,FB1892,FB575,FB1104,FB479,FB460,FB395,FB400,FB539,FB532,FB315,FB1181,FB1182,FB320,FB37,FB511",2275,2485,2532,2781,2833,3033,3108,3202,3303,3495,3565,3638,3713,3770,3832,3900,3958,4021,,,,,,,,,,,,,,,,,72
8/11/2019,8/14/2019,3099.99999999418,"FB602,FB571,FB574,FB407,FB410,FB651,FB654,FB563,FB568,FB595,FB598,FB651,FB654,FB563,FB566,FB797,FB800,FB97,FB94,FB281,FB282,FB473,FB472,FB321",4575,4653,4795,4883,4941,4993,5067,5132,5238,5299,5374,5452,5527,5591,5654,5713,5790,5862,5896,5968,6032,6093,6190,6303,,,,,,,,,,,72
8/16/2019,8/19/2019,3015.00000002095,"FB312,FB281,FB282,FB25,FB1155,FB1156,FB1709,FB432,FB703,FB706,FB447,FB274,FB93,FB1795,FB1796,FB777,FB578,FB416,FB583,FB584,FB23,FB767,FB770,FB739",6824,6888,6952,7016,7086,7137,7214,7295,7379,7456,7656,7715,7741,7819,7907,8009,8091,8164,8190,8276,8353,8407,8483,8579,,,,,,,,,,,72
8/1/2019,8/4/2019,2894.99999998603,"FB243,FB250,FB67,FB778,FB1605,FB568,FB595,FB598,FB451,FB982,FB31,FB737,FB740,FB98,FB463,FB462,FB257,FB262,FB669",76,166,241,320,590,726,783,857,936,1101,1168,1229,1286,1345,1389,1502,1596,1667,1750,,,,,,,,,,,,,,,,73
8/6/2019,8/9/2019,2779.99999998836,"FB662,FB251,FB256,FB627,FB630,FB463,FB462,FB257,FB262,FB669,FB662,FB563,FB566,FB397,FB394,FB621,FB624,FB625,FB628,FB699",2310,2410,2482,2553,2634,2727,2840,2935,3005,3090,3210,3309,3372,3437,3622,3686,3764,3833,3910,3986,,,,,,,,,,,,,,,73
8/11/2019,8/14/2019,2755.00000000116,"FB696,FB477,FB476,FB451,FB982,FB645,FB648,FB479,FB1200,FB246,FB87,FB88,FB41,FB100,FB51,FB54,FB635,FB640",4731,4803,4910,4995,5161,5225,5302,5390,5440,5529,5612,5708,5825,5876,5895,5989,6069,6294,,,,,,,,,,,,,,,,,73
8/16/2019,8/19/2019,2055.00000001397,"FB583,FB584,FB471,FB470,FB495,FB301,FB2158,FB1103,FB1104,FB79,FB50,FB247,FB252,FB385,FB390",6823,6908,6975,7072,7176,7344,7439,7544,8069,8142,8203,8285,8368,8429,8600,,,,,,,,,,,,,,,,,,,,73
8/21/2019,8/24/2019,3124.99999999185,"FB671,FB676,FB25,FB1717,FB78,FB13,FB18,FB61,FB64,FB797,FB800,FB97,FB412,FB245,FB289,FB68,FB85,FB717,FB54,FB623,FB626,FB265,FB270",9085,9204,9280,9367,9468,9529,9609,9673,9745,9803,9879,9949,9986,10055,10138,10244,10313,10367,10523,10600,10668,10735,10826,,,,,,,,,,,,73
8/1/2019,8/4/2019,2535.00000000698,"FB467,FB464,FB697,FB696,FB71,FB380,FB652,FB57,FB1142,FB1141,FB74,FB389,FB382,FB57,FB1142,FB1141,FB74,FB389",78,193,278,672,748,826,930,1010,1083,1161,1243,1326,1378,1456,1529,1607,1689,1772,,,,,,,,,,,,,,,,,74
8/6/2019,8/9/2019,2599.99999999884,"FB382,FB675,FB1861,FB766,FB737,FB740,FB100,FB601,FB604,FB589,FB592,FB73,FB82,FB241,FB1205,FB996,FB567,FB562,FB981,FB458",2269,2345,2406,2478,2564,2621,2684,2733,2808,2890,2947,3009,3124,3170,3266,3351,3443,3639,3718,3978,,,,,,,,,,,,,,,74
8/11/2019,8/14/2019,2565.00000001048,"FB583,FB584,FB471,FB470,FB495,FB301,FB2158,FB33,FB1647,FB592,FB73,FB78,FB671,FB676,FB25,FB777,FB578,FB416",4534,4619,4686,4782,4887,5045,5139,5264,5317,5682,5748,5832,5898,6020,6095,6170,6253,6327,,,,,,,,,,,,,,,,,74
8/16/2019,8/19/2019,2715.00000000698,"FB241,FB1205,FB996,FB397,FB400,FB321,FB312,FB281,FB282,FB25,FB1155,FB1156,FB1709,FB432,FB703,FB706,FB447,FB274,FB241,FB1205,FB996,FB567",6829,6927,7012,7101,7157,7225,7286,7350,7414,7477,7548,7599,7676,7752,7836,7913,8110,8167,8196,8293,8378,8468,,,,,,,,,,,,,74
8/21/2019,8/24/2019,2630.00000001281,"FB562,FB981,FB458,FB51,FB54,FB23,FB767,FB770,FB739,FB732,FB735,FB1863,FB1862,FB686,FB381,FB384,FB61,FB64,FB477,FB476",9109,9186,9440,9530,9623,9701,9755,9831,9927,10016,10086,10148,10248,10361,10427,10501,10573,10645,10704,10808,,,,,,,,,,,,,,,74
8/1/2019,8/4/2019,2740.00000000466,"FB751,FB754,FB655,FB658,FB387,FB382,FB383,FB386,FB69,FB780,FB98,FB1891,FB1894,FB33,FB36,FB415,FB541,FB544,FB22,FB573",80,137,250,307,374,481,564,649,719,803,895,938,1148,1198,1260,1329,1377,1446,1508,1573,,,,,,,,,,,,,,,75
8/6/2019,8/9/2019,2530.00000000116,"FB572,FB397,FB394,FB621,FB624,FB625,FB628,FB649,FB522,FB20,FB63,FB290,FB264,FB659,FB652,FB603,FB608,FB67,FB70,FB569",2457,2533,2713,2775,2854,2923,2996,3072,3179,3267,3330,3390,3487,3572,3623,3699,3773,3836,3911,3989,,,,,,,,,,,,,,,75
8/11/2019,8/14/2019,2504.99999999302,"FB562,FB315,FB1181,FB1182,FB320,FB37,FB511,FB602,FB571,FB574,FB2179,FB40,FB451,FB982,FB31,FB34,FB699,FB696,FB397",4553,4627,4684,4746,4814,4871,4937,5027,5105,5247,5334,5400,5454,5620,5689,5749,5809,6100,6180,,,,,,,,,,,,,,,,75
8/16/2019,8/19/2019,2724.99999999767,"FB394,FB621,FB624,FB625,FB628,FB699,FB696,FB797,FB800,FB97,FB412,FB245,FB289,FB68,FB319,FB312,FB787,FB788,FB25,FB32,FB319",6825,6889,6967,7036,7114,7189,7482,7555,7632,7704,7739,7809,7891,8000,8081,8191,8255,8321,8382,8465,8527,,,,,,,,,,,,,,75
8/21/2019,8/24/2019,2729.99999999302,"FB312,FB787,FB788,FB65,FB68,FB85,FB717,FB56,FB25,FB1717,FB78,FB13,FB18,FB563,FB566,FB1895,FB1892,FB693,FB700,FB79",9091,9155,9221,9281,9345,9413,9467,9656,9730,9817,9919,9979,10058,10134,10195,10257,10511,10561,10760,10832,,,,,,,,,,,,,,,75
8/1/2019,8/4/2019,2710.00000001164,"FB281,FB282,FB475,FB474,FB463,FB462,FB655,FB658,FB387,FB386,FB593,FB596,FB271,FB242,FB469,FB468,FB613,FB618",87,152,256,364,492,605,700,757,823,1100,1169,1236,1305,1410,1496,1599,1697,1770,,,,,,,,,,,,,,,,,76
8/6/2019,8/9/2019,2699.99999998952,"FB463,FB462,FB257,FB262,FB669,FB662,FB61,FB64,FB397,FB394,FB621,FB624,FB625,FB628,FB569,FB564,FB589,FB592,FB637,FB640",2280,2393,2487,2556,2639,2757,2844,2916,2982,3166,3228,3307,3376,3451,3530,3730,3801,3859,3932,4012,,,,,,,,,,,,,,,76
8/11/2019,8/14/2019,2890.00000002212,"FB241,FB1205,FB996,FB397,FB400,FB321,FB316,FB251,FB256,FB755,FB758,FB81,FB52,FB61,FB64,FB477,FB476,FB583,FB584,FB471,FB470,FB495",4540,4637,4722,4811,4867,4936,5073,5133,5205,5280,5344,5407,5499,5579,5652,5714,5819,5903,5987,6055,6151,6254,,,,,,,,,,,,,76
8/16/2019,8/19/2019,2790.00000002095,"FB301,FB2158,FB477,FB476,FB93,FB1795,FB1796,FB777,FB578,FB416,FB583,FB584,FB471,FB470,FB495,FB301,FB2158,FB1103",6882,6977,7093,7199,7284,7362,7450,7554,7637,7711,7742,7827,7894,7990,8092,8249,8343,8446,,,,,,,,,,,,,,,,,76
8/21/2019,8/24/2019,2625.00000001746,"FB576,FB477,FB476,FB671,FB676,FB65,FB4875,FB4876,FB76,FB8563,FB8567,FB1200,FB246,FB23,FB767,FB770,FB739",9279,9354,9457,9533,9653,9731,9805,10292,10337,10406,10416,10434,10521,10601,10655,10731,10827,,,,,,,,,,,,,,,,,,76
8/1/2019,8/4/2019,1839.99999999418,"FB621,FB624,FB31,FB28,FB667,FB670,FB463,FB462,FB257,FB262,FB669,FB662,FB395",90,168,267,693,753,831,943,1056,1150,1221,1304,1419,1513,,,,,,,,,,,,,,,,,,,,,,77
8/6/2019,8/9/2019,2964.99999999418,"FB394,FB787,FB788,FB65,FB68,FB85,FB717,FB56,FB1101,FB1102,FB493,FB449,FB1702,FB1605,FB568,FB595,FB598,FB241,FB1205,FB996,FB33,FB1647,FB598",2266,2328,2394,2455,2519,2587,2641,2827,2908,2957,3014,3113,3196,3278,3415,3475,3551,3626,3724,3809,3898,3953,4009,,,,,,,,,,,,77
8/11/2019,8/14/2019,3049.99999998836,"FB651,FB654,FB563,FB568,FB595,FB598,FB1891,FB1894,FB71,FB578,FB416,FB1891,FB1894,FB33,FB1647,FB598,FB241,FB1205,FB996,FB33,FB1647",4541,4616,4680,4786,4849,4924,4997,5208,5265,5336,5410,5456,5667,5723,5776,5833,5909,6006,6091,6181,6234,,,,,,,,,,,,,,77
8/16/2019,8/19/2019,2714.99999999651,"FB592,FB493,FB449,FB1702,FB1605,FB566,FB397,FB400,FB539,FB532,FB981,FB456,FB2179,FB40,FB651,FB654,FB563,FB568,FB595,FB598",7061,7133,7234,7318,7399,7494,7563,7619,7690,7760,7840,8012,8089,8154,8197,8271,8336,8440,8498,8572,,,,,,,,,,,,,,,77
8/21/2019,8/24/2019,3069.99999999069,"FB583,FB584,FB23,FB767,FB770,FB739,FB732,FB735,FB1863,FB1862,FB686,FB51,FB54,FB623,FB626,FB265,FB270,FB393,FB396,FB571,FB574,FB407,FB410",9090,9175,9252,9306,9380,9476,9567,9637,9699,9799,9912,9980,10072,10149,10218,10284,10375,10428,10494,10557,10698,10780,10835,,,,,,,,,,,,77
8/1/2019,8/4/2019,3105.00000002095,"FB17,FB30,FB493,FB447,FB274,FB601,FB604,FB589,FB592,FB637,FB640,FB601,FB604,FB1101,FB1102,FB683,FB688,FB601,FB604,FB565,FB570,FB659",92,270,329,390,446,498,573,655,712,781,860,949,1024,1124,1173,1233,1334,1395,1470,1575,1711,1774,,,,,,,,,,,,,78
8/6/2019,8/9/2019,2875.00000000466,"FB652,FB57,FB1142,FB1141,FB74,FB479,FB1734,FB28,FB33,FB1647,FB598,FB651,FB654,FB251,FB256,FB285,FB286,FB651,FB654,FB563,FB568,FB595",2267,2347,2420,2497,2578,2657,2830,2928,2983,3038,3094,3171,3244,3310,3382,3456,3525,3627,3702,3766,3874,3935,,,,,,,,,,,,,78
8/11/2019,8/14/2019,2554.99999998836,"FB582,FB981,FB456,FB2179,FB40,FB463,FB462,FB257,FB262,FB669,FB662,FB395,FB394,FB621,FB624,FB67,FB70,FB569",4542,4632,4805,4884,4950,5003,5117,5211,5286,5370,5493,5584,5905,5969,6047,6119,6193,6269,,,,,,,,,,,,,,,,,78
8/16/2019,8/19/2019,2835,"FB562,FB315,FB1181,FB1182,FB320,FB75,FB82,FB583,FB584,FB471,FB470,FB495,FB301,FB2158,FB797,FB800,FB97,FB412,FB245,FB289,FB4875",6842,6916,6973,7035,7104,7162,7243,7285,7370,7437,7534,7638,7801,7896,8010,8086,8157,8188,8257,8341,8458,,,,,,,,,,,,,,78
8/21/2019,8/24/2019,2400.00000002794,"FB4876,FB76,FB93,FB523,FB646,FB259,FB428,FB1709,FB432,FB703,FB706,FB447,FB274,FB13,FB18,FB395,FB400,FB273",9392,9437,9538,9617,9719,9779,9852,9921,9998,10080,10158,10351,10408,10429,10509,10580,10765,10829,,,,,,,,,,,,,,,,,78
8/1/2019,8/4/2019,1945.00000000116,"FB55,FB706,FB449,FB1702,FB1717,FB82,FB401,FB402,FB383,FB386,FB259,FB264,FB415",93,195,427,508,755,887,953,1387,1461,1546,1613,1692,1775,,,,,,,,,,,,,,,,,,,,,,79
8/6/2019,8/9/2019,1770.00000001746,"FB94,FB621,FB624,FB625,FB628,FB569,FB564,FB573,FB572,FB33,FB1647,FB1644,FB36,FB479",2256,2329,2407,2476,2547,2623,2822,2910,3358,3438,3494,3894,3960,4024,,,,,,,,,,,,,,,,,,,,,79
8/11/2019,8/14/2019,2414.99999999302,"FB460,FB395,FB394,FB621,FB624,FB625,FB628,FB699,FB696,FB71,FB578,FB416,FB651,FB654,FB251,FB256,FB755,FB758,FB81",4573,4673,4988,5052,5130,5199,5275,5350,5642,5724,5795,5869,5910,5984,6050,6122,6197,6261,6324,,,,,,,,,,,,,,,,79
8/16/2019,8/19/2019,2100.00000000349,"FB52,FB395,FB394,FB621,FB624,FB625,FB628,FB699,FB696,FB397,FB400,FB321,FB316,FB251,FB260,FB617",6877,6962,7287,7351,7429,7498,7576,7651,7939,8017,8072,8140,8277,8337,8472,8548,,,,,,,,,,,,,,,,,,,79
8/21/2019,8/24/2019,2130.00000000698,"FB602,FB571,FB574,FB407,FB410,FB583,FB584,FB635,FB636,FB755,FB758,FB81,FB56,FB65,FB4875,FB4876,FB76",9131,9208,9348,9430,9484,9539,9624,9703,9766,9829,9891,9952,10105,10179,10255,10743,10787,,,,,,,,,,,,,,,,,,79
8/26/2019,8/29/2019,3705.00000001746,"FB985,FB96,FB553,FB554,FB475,FB308,FB492,FB585,FB590,FB27,FB777,FB578,FB416,FB89,FB1748,FB30,FB35,FB38,FB99,FB8559,FB1000,FB293,FB294,FB21,FB26,FB681,FB682,FB699",11311,11368,11434,11502,11554,11653,11795,11860,11927,11983,12033,12114,12186,12199,12368,12456,12507,12576,12627,12636,12638,12645,12720,12790,12849,12893,12955,13021,,,,,,,79
8/26/2019,8/29/2019,0,"FB985,FB96,FB553,FB554,FB475,FB308,FB492,FB585,FB590,FB27,FB777,FB578,FB416,FB89,FB1748,FB30,FB35,FB38,FB99,FB8559,FB1000,FB293,FB294,FB21,FB26,FB681,FB682,FB699,FB692,FB553,FB554,FB475,FB475,FB308",11311,11368,11434,11502,11554,11653,11795,11860,11927,11983,12033,12114,12186,12199,12368,12456,12507,12576,12627,12636,12638,12645,12720,12790,12849,12893,12955,13021,13566,13649,13715,13766,13766,13863,79
8/1/2019,8/4/2019,2315.00000000233,"FB995,FB996,FB567,FB564,FB565,FB570,FB659,FB656,FB69,FB780,FB14,FB19,FB775,FB70,FB617",104,211,302,587,678,814,877,1112,1170,1254,1385,1472,1532,1658,1731,,,,,,,,,,,,,,,,,,,,80
8/6/2019,8/9/2019,2499.99999998719,"FB602,FB753,FB1173,FB66,FB493,FB449,FB1702,FB1605,FB568,FB595,FB592,FB73,FB78,FB451,FB982,FB645,FB648,FB389",2304,2382,2435,2495,2565,2662,2743,2825,2961,3018,3401,3465,3550,3629,3796,3861,3938,4028,,,,,,,,,,,,,,,,,80
8/11/2019,8/14/2019,3120.00000000698,"FB382,FB675,FB1861,FB1864,FB738,FB100,FB601,FB604,FB589,FB592,FB73,FB78,FB463,FB462,FB257,FB262,FB669,FB662,FB87,FB88,FB41,FB100",4539,4617,4677,4755,4858,4965,5009,5084,5166,5223,5289,5373,5462,5576,5670,5745,5829,5951,6070,6166,6283,6335,,,,,,,,,,,,,80
8/16/2019,8/19/2019,3129.99999998719,"FB651,FB654,FB563,FB566,FB33,FB1647,FB598,FB241,FB1205,FB996,FB33,FB1647,FB598,FB241,FB1205,FB996,FB33,FB36,FB539,FB532,FB981,FB456,FB2179,FB98",6830,6905,6969,7032,7102,7156,7213,7291,7388,7473,7564,7618,7675,7748,7845,7930,8018,8078,8143,8208,8287,8452,8534,8610,,,,,,,,,,,80
8/21/2019,8/24/2019,2880.00000001048,"FB241,FB1205,FB996,FB567,FB562,FB315,FB1181,FB1182,FB320,FB37,FB40,FB671,FB676,FB1101,FB1102,FB35,FB38,FB51,FB56,FB25,FB1717,FB78",9096,9192,9276,9364,9558,9630,9687,9750,9812,9870,9945,9983,10102,10185,10234,10285,10354,10430,10556,10630,10717,10819,,,,,,,,,,,,,80
8/1/2019,8/4/2019,1900.00000001164,"FB675,FB678,FB1103,FB1104,FB415,FB412,FB245,FB289,FB4875,FB1146,FB2178,FB297,FB298,FB81",106,220,281,798,878,924,993,1075,1193,1520,1595,1659,1722,1786,,,,,,,,,,,,,,,,,,,,,81
